32352104,0.9642857142857143
28790780,1.2222222222222223
29096504,1.875
16654434,3.125
29688905,2.0
9653950,7.6875
30779198,5.3125
32916723,3.25
33453357,1.3125
30137403,5.045454545454546
29155723,5.0625
19302668,1.1363636363636365
22535866,0.875
33727304,2.875
28103910,0.9375
25257275,1.0357142857142858
27753923,0.4375
21490235,1.2857142857142858
33761260,2.75
23503585,6.25
4688131,0.875
4711962,1.0
15577915,1.75
33535031,5.0
33565158,3.75
33721948,1.0625
31743852,2.933333333333333
11521789,5.375
31184650,0.8125
33725995,3.7142857142857144
20113482,5.321428571428571
22166359,3.875
33538351,3.0625
33900189,1.9375
33903622,5.25
33294824,1.875
18672993,1.6875
29248520,5.6875
19913374,1.0
22222103,2.0
24449707,4.5625
32799278,1.0625
20312760,1.0
21665495,0.875
33467170,1.0357142857142858
32338429,1.0769230769230769
30482004,2.1875
17950689,2.2083333333333335
32840743,0.9375
29849805,3.5
22141613,0.0
31613324,3.4375
21963184,1.25
6344072,3.375
28937865,2.125
33500282,3.111111111111111
32053642,4.678571428571429
7051387,5.375
29209955,2.6875
27934334,3.1818181818181817
29216552,2.0
33057016,6.5
18990100,4.4375
31065274,4.1875
19294877,6.944444444444445
33793607,3.9375
3587109,1.9642857142857142
16101132,1.0625
27042527,6.909090909090909
32987272,1.3125
32633078,3.75
31304413,1.25
28884030,0.0
