6330007,0.31942492782414605
28790780,0.6661742983751846
31670127,0.5007738047175416
20113482,0.3203083189774066
21490235,0.6679322273985537
4711962,0.6380165289256199
19302668,0.5957853556275261
15439740,0.2415187858390867
28103910,0.6359418845408338
25257275,0.6776212832550861
27753923,0.5326916106033819
20043586,0.26354226596781977
33761260,0.30458778652786417
23503585,0.2424778719825307
34053021,0.28349996307422615
30137403,0.2811228299053647
15577915,0.3512584767295069
33453357,0.6774845013142885
33565158,0.31383410458427274
33721948,0.624390243902439
24449707,0.33138110270154714
30901412,0.3905289878762158
31184650,0.6210941508185602
33725995,0.24390243902439024
33294824,0.49877593625176014
9653950,0.29148116413189745
33538351,0.3901185978412014
2143114,0.42567567567567566
33903622,0.33229156268449395
21665495,0.6130770476242916
19913374,0.6522435897435898
32352104,0.6401273885350318
20312760,0.19521629481127342
31304413,0.586688160708352
33467170,0.4891726579538176
32338429,0.5731922848301698
31695021,0.3877276098758934
17950689,0.3559990957434776
22141613,0.16929133858267717
16101132,0.24499876763656284
6344072,0.4326607413167342
33500282,0.26225838951502267
33271440,0.16929133858267717
29209955,0.6585365853658537
27934334,0.30748324142723077
31443509,0.19956616052060738
18990100,0.3280769529644444
31065274,0.34842635994449667
19294877,0.2781845288854829
13581319,0.2879757152029871
3587109,0.4879195006349944
21963184,0.3895930697238477
32053642,0.3331476409467946
29849805,0.34457173754021153
