6330007,2.0
31670127,1.8
20043586,3.1
19302668,1.25
28103910,1.0
25257275,1.0
27753923,1.5384615384615385
21490235,1.1428571428571428
33761260,1.4
23503585,6.5
31065274,5.5
30137403,5.2
15577915,0.0
33453357,1.0
33565158,0.0
24449707,4.7
30901412,0.0
33294824,1.0
9653950,7.0
33538351,1.7142857142857142
2143114,0.0
33903622,4.0
21665495,1.0
32352104,1.0
20312760,0.0
31304413,1.0
33467170,0.3333333333333333
31695021,3.8
6344072,3.4
33500282,0.0
32053642,3.25
27934334,0.0
29849805,4.7
18990100,5.666666666666667
34053021,7.2
19294877,0.0
13581319,0.18181818181818182
21963184,0.2222222222222222
20113482,6.25
31443509,0.0
