21490235,1.0
19302668,1.0
33727304,0.0
28103910,1.0
25257275,1.0
27753923,0.16666666666666666
20043586,2.75
33761260,1.875
23503585,5.666666666666667
4688131,0.0
30137403,8.0
15577915,0.0
33453357,1.4
33565158,0.0
24449707,5.0
30901412,0.0
33294824,1.0
20113482,4.333333333333333
9653950,8.0
33538351,2.0
2143114,0.0
32352104,1.0
20312760,0.0
22535866,1.0
33467170,1.0
31304413,1.0
16101132,0.0
33500282,0.0
27934334,0.0
29849805,2.090909090909091
18990100,5.5
31065274,2.25
19294877,0.0
13581319,0.0
7051387,6.0
33939124,7.0
32053642,3.0
29688905,1.0
